nghệ sỹ người tây ban nha pedro calderon de la barca,52,B,0,0, ,0,0, 
nhóm động vật lưỡng cư hynerpeton,33,B,10.0,1, B,0,0, 
thủ thuật ghép mô bản thân,26,B,18.0,1, B,0,0, 
khúc dạo đầu cho hợp xướng,26,B,11.0,1, B,0,0, 
loài thú ăn kiến myrmecobius,28,B,14.0,1, B,0,0, 
người chấp nhận đánh cuộc,25,B,11.0,1, B,0,0, 
lính sử dung súng cacbin,24,B,18.0,1, B,0,0, 
lãnh thổ của con vua,20,B,7.0,1, B,0,0, 
chổ gãy mắc vào nhau,20,B,8.0,1, B,0,0, 
người đánh chũm chọe,20,B,12.0,1, B,0,0, 
chứng chỉ người dùng,20,B,7.0,1, B,17.428571428571427,14, B
cảm giác dịu dàng,17,B,10.0,1, B,0,0, 
trang bị y phục,15,B,5.0,1, B,8.5,2, B
giá trị sổ sách,15,B,6.0,1, B,9.0,1, B
nhà của cha xứ,14,B,4.0,1, B,8.0,1, B
vịnh puget sound,16,B,0,0, ,0,0, 
ngành kiến thức,15,B,14.0,1, B,12.1,20, B
quân đầu người,14,B,7.0,1, B,3.0,3,A B
nước canh thịt,14,B,3.0,1,A ,0,0, 
tính chất giả,13,B,15.0,1, B,0,0, 
cây cần tây,11,B,7.0,1, B,0,0, 
họ roridulaceae,15,B,10.0,1, B,0,0, 
bella sombra,12,B,14.0,1, B,0,0, 
tiếng câuxa,11,B,24.0,1, B,0,0, 
điểm giữa,9,B,3.0,1,A ,0,0, 
ngưỡng mộ,9,B,9.0,1, B,9.75,4, B
gốc alkyl,9,B,4.0,1,A ,5.5,2,A 
rễ phụ,6,B,2.0,1,A ,0,0, 
tỉ lệ,5,B,4.0,1, B,0,0, 
chapultepec,11,A,0,0, ,0,0, 
