lập luận,0/0,N/A,0,0,0,0,0,0
chính sách,22/64,35,6,14,2,0,0,0
chính sách kinh tế,0/26,0,0,0,0,0,0,0
sự du hành,1/386,1,0,0,1,0,0,0
hàng không,0/53,0,0,0,0,0,0,0
phi hành,0/47,0,0,0,0,0,0,0
vật cản,0/0,N/A,0,0,0,0,0,0
ngăn chặn,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
phần,26/6515,1,7,3,5,5,2,4
linh kiện,0/171,0,0,0,0,0,0,0
bộ phận tháo rời được,0/6,0,0,0,0,0,0,0
ai đó,1/18874,1,0,1,0,0,0,0
đặc trưng,0/6,0,0,0,0,0,0,0
bà hoàng,0/0,N/A,0,0,0,0,0,0
đồ vật,0/14,0,0,0,0,0,0,0
mạng lưới,0/11,0,0,0,0,0,0,0
màng,0/0,N/A,0,0,0,0,0,0
vận động viên,0/0,N/A,0,0,0,0,0,0
tiền đạo,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
insurance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
bảo hiểm,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
chất,194/3030,7,34,34,27,53,34,12
chất độc,4/72,6,0,0,4,0,0,0
atropin,0/1,0,0,0,0,0,0,0
hiện tượng vật lý liên quan tới điện,0/50,0,0,0,0,0,0,0
điện áp,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
information,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
thời sự,0/6,0,0,0,0,0,0,0
tin mới nhất,0/0,N/A,0,0,0,0,0,0
mối quan hệ giữa người với người,0/15,0,0,0,0,0,0,0
hợp tác,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
giấu kín,0/13,0,0,0,0,0,0,0
tâm hồn,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
kết tụ,0/833,0,0,0,0,0,0,0
pháp lý,0/61,0,0,0,0,0,0,0
bộ giáo luật,0/0,N/A,0,0,0,0,0,0
anh em trai,1/15,7,1,0,0,0,0,0
anh em,1/7,15,1,0,0,0,0,0
anh em cùng cha khác mẹ,0/0,N/A,0,0,0,0,0,0
sự phân nhỏ của loài,0/11,0,0,0,0,0,0,0
loại,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
việc xảy ra định kỳ,0/99,0,0,0,0,0,0,0
mạch,0/9,0,0,0,0,0,0,0
tiếng thình thịch,0/1,0,0,0,0,0,0,0
kỷ nguyên,0/0,N/A,0,0,0,0,0,0
thời,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
vật liệu,0/4,0,0,0,0,0,0,0
khối,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
vật,3/293,2,0,1,1,1,0,0
đoạn,1/3037,1,0,1,0,0,0,0
bộ phận cơ thể,0/948,0,0,0,0,0,0,0
của,20/185,11,6,6,8,0,0,0
của,20/185,11,6,6,8,0,0,0
bất động sản,0/27,0,0,0,0,0,0,0
đài,0/4,0,0,0,0,0,0,0
cột,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
chữ số,0/0,N/A,0,0,0,0,0,0
tám,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cỏ hòa thảo,0/598,0,0,0,0,0,0,0
tre,13/35,38,13,0,0,0,0,0
luồng,0/0,N/A,0,0,0,0,0,0
giảm,1/3,34,1,0,0,0,0,0
bớt,0/1,0,0,0,0,0,0,0
sự giảm lại,0/0,N/A,0,0,0,0,0,0
vật,3/293,2,0,1,1,1,0,0
hòn,4/3037,1,0,1,0,0,2,1
bộ phận cơ thể,0/948,0,0,0,0,0,0,0
vật đệm,0/90,0,0,0,0,0,0,0
đệm,6/21,29,6,0,0,0,0,0
cái đệm nhỏ để trang trí,0/0,N/A,0,0,0,0,0,0
nấm tán,0/0,N/A,0,0,0,0,0,0
to,0/0,N/A,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
kim loại,20/483,5,20,0,0,0,0,0
al,3/8,38,3,0,0,0,0,0
phèn chua,0/0,N/A,0,0,0,0,0,0
thời đại địa chất,0/18,0,0,0,0,0,0,0
kỷ,1/5,20,1,0,0,0,0,0
thời kỳ băng hà,0/0,N/A,0,0,0,0,0,0
